"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.980821,0.159495,0.2230574,-0.005217761,0.01187693,-0.005038367,89.7,118,2,0.16478,0.22804,-0.00015,0.01247,0.00011,0.11478,0.00627,0.05467,-8e-05,-1.71933,-6e-05,0.16484,0.08296,0.72257,0.70754,2.3922,"none",0.70767,0.70781,0.70753,"Comment",-1,-1,"Sample ID",""
1.942164,0.1560319,0.2186167,-0.004976128,0.01172725,-0.005218998,89.9,120,1.9,0.16132,0.2236,9e-05,0.01232,-7e-05,0.11477,0.00632,0.05509,5e-05,-1.72007,4e-05,0.16128,0.08278,0.72144,0.70777,2.3454,"none",0.70772,0.70783,0.70762,"Comment",-1,-1,"Sample ID",""
1.904522,0.1529178,0.2140552,-0.004668751,0.01150181,-0.005067918,90.1,122,1.9,0.1582,0.21904,4e-04,0.01209,8e-05,0.11465,0.00633,0.0552,0.00021,-1.76797,0.00016,0.15804,0.08272,0.72224,0.7077,2.29973,"none",0.70774,0.70785,0.70764,"Comment",-1,-1,"Sample ID",""
1.908333,0.1537073,0.2152633,-0.004759197,0.0114929,-0.005064904,90.3,124,1.9,0.15899,0.22025,0.00031,0.01208,8e-05,0.11505,0.00631,0.05486,0.00016,-1.61529,0.00012,0.15887,0.08299,0.72187,0.70747,2.30557,"none",0.70771,0.7078,0.70762,"Comment",-1,-1,"Sample ID",""
1.950222,0.1570175,0.2198014,-0.004933695,0.01173155,-0.005148765,90.5,126,2,0.1623,0.22479,0.00013,0.01232,0,0.11491,0.0063,0.05482,7e-05,-1.66972,5e-05,0.16225,0.08294,0.72202,0.70758,2.35561,"none",0.70766,0.70776,0.70757,"Comment",-1,-1,"Sample ID",""
1.940138,0.1560824,0.2186165,-0.004861333,0.01174596,-0.005165558,90.7,128,1.9,0.16137,0.2236,0.00021,0.01234,-2e-05,0.11489,0.00634,0.05517,0.00011,-1.67482,8e-05,0.16128,0.08287,0.72166,0.70778,2.34339,"none",0.70766,0.70776,0.70757,"Comment",-1,-1,"Sample ID",""
1.864179,0.1497927,0.209697,-0.004771557,0.01153767,-0.004984089,90.9,130,1.9,0.15508,0.21468,0.00029,0.01213,0.00016,0.11479,0.00648,0.05649,0.00016,-1.71379,0.00012,0.15496,0.08286,0.72235,0.70781,2.25198,"none",0.70762,0.70773,0.70751,"Comment",-1,-1,"Sample ID",""
1.931678,0.1556324,0.2180388,-0.004820519,0.01169382,-0.005210248,91.1,132,1.9,0.16092,0.22302,0.00025,0.01228,-7e-05,0.1151,0.00634,0.05508,0.00013,-1.59779,1e-04,0.16082,0.08299,0.72151,0.70788,2.33384,"none",0.70759,0.70771,0.70747,"Comment",-1,-1,"Sample ID",""
1.982511,0.1596752,0.2234648,-0.005037536,0.01207689,-0.005238638,91.3,134,2,0.16496,0.22845,3e-05,0.01267,-9e-05,0.11488,0.00637,0.05545,1e-05,-1.67864,1e-05,0.16495,0.08295,0.72207,0.70765,2.39461,"none",0.70761,0.70773,0.70749,"Comment",-1,-1,"Sample ID",""
1.965208,0.1583076,0.2214719,-0.004954761,0.01188978,-0.005065863,91.5,136,2,0.16359,0.22646,0.00011,0.01248,8e-05,0.11488,0.00633,0.05511,6e-05,-1.67962,4e-05,0.16355,0.08297,0.72239,0.70747,2.37373,"none",0.70764,0.70778,0.70751,"Comment",-1,-1,"Sample ID",""
