"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID"
1.995708,0.1611113,0.2244637,-0.00462167,0.008449635,-0.00591627,146.5,888,2,0.16627,0.23081,0.00036,0.01304,-3e-05,0.1153,0.00651,0.05648,0.00018,-1.52203,0.00014,0.16612,0.08298,0.72036,0.70729,2.41182,"none",0.70724,0.70756,0.70691,"Comment",-1,-1,""
1.974492,0.1591655,0.2213663,-0.005227284,0.00837496,-0.006076238,146.7,890,2,0.16432,0.22771,-0.00025,0.01296,-0.00019,0.11497,0.00654,0.05692,-0.00013,-1.64635,-1e-04,0.16442,0.08301,0.72161,0.70752,2.38572,"none",0.70737,0.70772,0.70702,"Comment",-1,-1,""
1.936025,0.1558343,0.2169144,-0.004687812,0.008137721,-0.005734343,146.9,892,1.9,0.16099,0.22326,0.00029,0.01272,0.00015,0.11495,0.00655,0.05699,0.00015,-1.65209,0.00012,0.16087,0.08283,0.72108,0.70753,2.33902,"none",0.70753,0.70784,0.70721,"Comment",-1,-1,""
1.815963,0.1459866,0.2031564,-0.00481708,0.007312866,-0.005833689,147.1,894,1.8,0.15114,0.2095,0.00016,0.0119,5e-05,0.11498,0.00653,0.0568,9e-05,-1.64304,6e-05,0.15108,0.08291,0.72143,0.70727,2.19458,"none",0.70763,0.70784,0.70741,"Comment",-1,-1,""
1.848231,0.1488694,0.2072611,-0.004468303,0.007431675,-0.005826738,147.3,896,1.9,0.15402,0.21361,0.00051,0.01202,6e-05,0.11519,0.00648,0.05626,0.00027,-1.56254,2e-04,0.15382,0.08295,0.72106,0.70778,2.23381,"none",0.70762,0.70784,0.7074,"Comment",-1,-1,""
2.083,0.1683322,0.2343655,-0.004664929,0.009274195,-0.00572043,147.7,900,2.1,0.17349,0.24071,0.00031,0.01386,0.00017,0.11522,0.00663,0.05758,0.00015,-1.55145,0.00012,0.17336,0.08298,0.72073,0.70798,2.51707,"none",0.7076,0.70784,0.70736,"Comment",-1,-1,""
2.141447,0.1734397,0.241077,-0.004981254,0.009317672,-0.005975559,147.9,902,2.1,0.17859,0.24742,0,0.0139,-9e-05,0.11521,0.00647,0.05619,0,-1.55545,0,0.17859,0.08316,0.72182,0.70814,2.58751,"none",0.70755,0.70782,0.70729,"Comment",-1,-1,""
2.239198,0.1815535,0.2523456,-0.00464371,0.01009531,-0.005921833,148.1,904,2.2,0.18671,0.25869,0.00033,0.01468,-3e-05,0.11521,0.00654,0.05675,0.00015,-1.55431,0.00013,0.18657,0.08309,0.72174,0.70807,2.70528,"none",0.70752,0.70779,0.70724,"Comment",-1,-1,""
2.234339,0.1808703,0.2517588,-0.004968028,0.01006008,-0.005841701,148.3,906,2.2,0.18602,0.2581,1e-05,0.01465,5e-05,0.1152,0.00654,0.05674,0,-1.55886,0,0.18602,0.08303,0.72074,0.70746,2.69925,"none",0.7075,0.70778,0.70721,"Comment",-1,-1,""
2.13481,0.1725108,0.2394987,-0.00405087,0.009529173,-0.005847896,148.5,908,2.1,0.17766,0.24584,0.00093,0.01411,4e-05,0.11483,0.00659,0.05741,0.00043,-1.69929,0.00037,0.17729,0.08281,0.72267,0.70718,2.5782,"none",0.70737,0.70771,0.70703,"Comment",-1,-1,""
2.010682,0.1617647,0.2251302,-0.004745972,0.008540204,-0.005938234,148.7,910,2,0.16692,0.23147,0.00023,0.01313,-5e-05,0.11477,0.00651,0.05671,0.00011,-1.72091,9e-05,0.16683,0.08272,0.72111,0.70707,2.42825,"none",0.70717,0.70758,0.70676,"Comment",-1,-1,""
1.921518,0.1546256,0.2150594,-0.004734072,0.008118323,-0.005730208,148.9,912,1.9,0.15978,0.2214,0.00024,0.0127,0.00016,0.11486,0.00659,0.05738,0.00013,-1.68891,1e-04,0.15968,0.08284,0.72166,0.70706,2.32145,"none",0.70694,0.70736,0.70651,"Comment",-1,-1,""
1.719148,0.1376406,0.1911314,-0.004727244,0.006754369,-0.006006461,149.1,914,1.7,0.14279,0.19748,0.00025,0.01134,-0.00012,0.11446,0.00657,0.05743,0.00015,-1.83955,1e-04,0.14269,0.08271,0.7231,0.70714,2.0768,"none",0.70667,0.70711,0.70623,"Comment",-1,-1,""
1.61446,0.1290525,0.179663,-0.004880055,0.005996672,-0.005923106,149.3,916,1.6,0.13421,0.18601,1e-04,0.01058,-4e-05,0.11478,0.00653,0.05689,6e-05,-1.71906,4e-05,0.13417,0.08279,0.72151,0.70708,1.95136,"none",0.70649,0.70694,0.70604,"Comment",-1,-1,""
1.482947,0.1180643,0.1643787,-0.004845942,0.005100915,-0.005764811,149.5,918,1.5,0.12322,0.17072,0.00013,0.00969,0.00012,0.11465,0.00651,0.05674,9e-05,-1.76739,5e-05,0.12317,0.08271,0.72174,0.7065,1.79266,"none",0.70641,0.70686,0.70596,"Comment",-1,-1,""
1.281901,0.1013355,0.141073,-0.004935472,0.003729646,-0.005927493,149.7,920,1.3,0.10649,0.14742,4e-05,0.00832,-4e-05,0.11445,0.00646,0.05641,3e-05,-1.84289,2e-05,0.10647,0.08266,0.72237,0.70599,1.55025,"none",0.70633,0.70678,0.70588,"Comment",-1,-1,""
1.072324,0.08392593,0.1172088,-0.004643564,0.002369555,-0.006091384,149.9,922,1.1,0.08908,0.12355,0.00033,0.00696,-2e-04,0.11456,0.00645,0.05629,0.00031,-1.79987,0.00013,0.08895,0.08247,0.72098,0.70582,1.29792,"none",0.70622,0.70667,0.70578,"Comment",-1,-1,""
0.8877364,0.06856908,0.09605758,-0.004971175,0.001230267,-0.005761675,150.1,924,0.9,0.07372,0.1024,1e-05,0.00582,0.00013,0.11456,0.00651,0.0568,1e-05,-1.80164,0,0.07372,0.08247,0.71994,0.70543,1.07582,"none",0.70607,0.70652,0.70562,"Comment",-1,-1,""
0.7581818,0.05795721,0.08123984,-0.005054269,0.0002686004,-0.005846248,150.3,926,0.8,0.06311,0.08758,-8e-05,0.00485,4e-05,0.11459,0.00635,0.05542,-1e-04,-1.78974,-3e-05,0.06314,0.08261,0.72057,0.70561,0.9199,"none",0.70587,0.70632,0.70542,"Comment",-1,-1,""
