"Blk88","Blk87","Blk86","Blk85","Blk84","Blk83","CycleSecs","name"
"-0.005964467","-0.005463905","-0.005998372","-0.004730866","-0.00318532","-0.005645638","1077.2","PC_2016_01_B4_11R.run"
"-0.006140796","-0.005084675","-0.005924997","-0.005327121","-0.00369809","-0.005934984","1077.4","PC_2016_01_B4_11R.run"
"-0.005937737","-0.005366366","-0.005903392","-0.004578658","-0.003149944","-0.005259419","1077.6","PC_2016_01_B4_11R.run"
"-0.006030288","-0.005378639","-0.00625213","-0.00520949","-0.003518471","-0.005820591","1077.8","PC_2016_01_B4_11R.run"
"-0.006062125","-0.005120267","-0.005817296","-0.004790858","-0.00327288","-0.005985261","1078","PC_2016_01_B4_11R.run"
"-0.006208553","-0.005509558","-0.006257156","-0.005263185","-0.003477583","-0.005647407","1078.2","PC_2016_01_B4_11R.run"
"-0.006158607","-0.004948998","-0.005980691","-0.004890211","-0.003198563","-0.005772164","1078.4","PC_2016_01_B4_11R.run"
"-0.005951453","-0.005489343","-0.006037194","-0.005265768","-0.003275204","-0.005643455","1078.6","PC_2016_01_B4_11R.run"
"-0.00591527","-0.005220198","-0.0058172","-0.004926606","-0.00355375","-0.005557472","1078.8","PC_2016_01_B4_11R.run"
"-0.00598561","-0.005323933","-0.006022663","-0.005039037","-0.003505855","-0.005632651","1079","PC_2016_01_B4_11R.run"
"-0.005820033","-0.005533332","-0.006087766","-0.00491785","-0.003272317","-0.005679646","1.1","PC_2016_01_C3_15R.run"
"-0.006087661","-0.005223129","-0.005754826","-0.005054176","-0.003311964","-0.005566953","1.2","PC_2016_01_C3_15R.run"
"-0.005889125","-0.005330219","-0.006014281","-0.005041283","-0.003382429","-0.005687031","1.4","PC_2016_01_C3_15R.run"
"-0.006065254","-0.005527006","-0.00611885","-0.005089576","-0.003399032","-0.005658395","1.6","PC_2016_01_C3_15R.run"
"-0.005925037","-0.005038313","-0.005775501","-0.005063977","-0.003303346","-0.00559844","1.8","PC_2016_01_C3_15R.run"
"-0.006149119","-0.005506149","-0.005728248","-0.004971927","-0.003502391","-0.005760375","2","PC_2016_01_C3_15R.run"
"-0.005857726","-0.004967373","-0.006008173","-0.005377724","-0.003220158","-0.005763529","2.2","PC_2016_01_C3_15R.run"
"-0.006210618","-0.005378205","-0.006065535","-0.005215781","-0.003425031","-0.005798257","2.4","PC_2016_01_C3_15R.run"
"-0.005932124","-0.005325438","-0.0058862","-0.004770622","-0.003566927","-0.005534608","2.6","PC_2016_01_C3_15R.run"
"-0.00617977","-0.005355466","-0.006026403","-0.005038839","-0.003371352","-0.005552087","2.8","PC_2016_01_C3_15R.run"
"-0.005961154","-0.00549691","-0.005970025","-0.004790193","-0.003153789","-0.00563901","3","PC_2016_01_C3_15R.run"
"-0.006039938","-0.005218733","-0.005926712","-0.005133797","-0.003274261","-0.005802283","3.2","PC_2016_01_C3_15R.run"
"-0.006223443","-0.005384501","-0.006148636","-0.004904089","-0.003442285","-0.005762585","3.4","PC_2016_01_C3_15R.run"
"-0.005757907","-0.005261234","-0.005755999","-0.005057649","-0.00337753","-0.005810302","3.6","PC_2016_01_C3_15R.run"
"-0.006246126","-0.005212041","-0.005951494","-0.005111203","-0.003410694","-0.005425984","3.8","PC_2016_01_C3_15R.run"
"-0.006071554","-0.005382855","-0.006135793","-0.004756027","-0.003448392","-0.005608133","10","PC_2016_01_C3_15R.run"
"-0.005803611","-0.00518026","-0.00596909","-0.004991493","-0.003331705","-0.00560177","10.2","PC_2016_01_C3_15R.run"
"-0.006222382","-0.005533195","-0.005861545","-0.005187229","-0.003437902","-0.005682324","10.4","PC_2016_01_C3_15R.run"
"-0.006037791","-0.0052396","-0.006150734","-0.005014587","-0.003336006","-0.005793717","10.6","PC_2016_01_C3_15R.run"
"-0.005924705","-0.005417901","-0.005914589","-0.005142885","-0.003311017","-0.005552531","10.8","PC_2016_01_C3_15R.run"
"-0.0061949","-0.005095343","-0.00608848","-0.004788912","-0.003605476","-0.005655364","11","PC_2016_01_C3_15R.run"
"-0.005821842","-0.005244861","-0.005782629","-0.005292013","-0.003436913","-0.005930322","11.2","PC_2016_01_C3_15R.run"
"-0.006117985","-0.005580947","-0.006292118","-0.004919589","-0.003419267","-0.005687596","11.4","PC_2016_01_C3_15R.run"
"-0.006150129","-0.00539801","-0.005850906","-0.005405425","-0.003280279","-0.005721298","11.6","PC_2016_01_C3_15R.run"
"-0.005953988","-0.005181214","-0.005694197","-0.005026894","-0.003161182","-0.005666473","11.8","PC_2016_01_C3_15R.run"
"-0.005981694","-0.005310198","-0.006102602","-0.005065966","-0.003633705","-0.005756044","12","PC_2016_01_C3_15R.run"
"-0.005982481","-0.005103087","-0.00596883","-0.005077705","-0.003252572","-0.005797125","12.2","PC_2016_01_C3_15R.run"
"-0.006087496","-0.005403658","-0.005958681","-0.004968616","-0.003409487","-0.005469362","12.4","PC_2016_01_C3_15R.run"
"-0.006008117","-0.005226824","-0.006129426","-0.005192599","-0.003412316","-0.005787458","12.6","PC_2016_01_C3_15R.run"
"-0.006152214","-0.005468627","-0.00597001","-0.005273548","-0.003523614","-0.005917891","12.8","PC_2016_01_C3_15R.run"
"-0.005916002","-0.005241565","-0.005910465","-0.004932846","-0.003318331","-0.005353128","13","PC_2016_01_C3_15R.run"
"-0.005982947","-0.005291159","-0.005912056","-0.004924822","-0.003425851","-0.005629807","13.2","PC_2016_01_C3_15R.run"
"-0.00623717","-0.005380861","-0.005932841","-0.005537992","-0.003470185","-0.00558086","13.4","PC_2016_01_C3_15R.run"
"-0.006024725","-0.005359386","-0.006064909","-0.004395676","-0.00317506","-0.005750004","13.6","PC_2016_01_C3_15R.run"
"-0.006174151","-0.005344067","-0.006021645","-0.005396125","-0.00324533","-0.005604297","13.8","PC_2016_01_C3_15R.run"
"-0.005827741","-0.005074508","-0.005921103","-0.005180266","-0.003490825","-0.00575295","14","PC_2016_01_C3_15R.run"
"-0.006264557","-0.005463455","-0.006014507","-0.005182882","-0.003231932","-0.005521783","14.2","PC_2016_01_C3_15R.run"
"-0.005796842","-0.004945124","-0.005931949","-0.004834821","-0.003311772","-0.005838865","14.4","PC_2016_01_C3_15R.run"
"-0.005967126","-0.005325428","-0.006063454","-0.004902074","-0.00337259","-0.005601126","14.6","PC_2016_01_C3_15R.run"
"-0.005937394","-0.005508252","-0.006188888","-0.005373886","-0.003198303","-0.005745381","14.8","PC_2016_01_C3_15R.run"
"-0.006281484","-0.005086393","-0.005798437","-0.004957712","-0.00354019","-0.00576254","15","PC_2016_01_C3_15R.run"
"-0.006136971","-0.005410732","-0.006136454","-0.005394006","-0.003221263","-0.005628368","15.2","PC_2016_01_C3_15R.run"
"-0.00607558","-0.005223474","-0.005818317","-0.00459097","-0.003255858","-0.005650731","15.4","PC_2016_01_C3_15R.run"
"-0.005736303","-0.005250757","-0.006010095","-0.005145372","-0.003540931","-0.005756462","15.6","PC_2016_01_C3_15R.run"
"-0.006193356","-0.005428125","-0.005952503","-0.004986663","-0.00336993","-0.005862932","15.8","PC_2016_01_C3_15R.run"
"-0.005922333","-0.00516807","-0.005990493","-0.005200863","-0.003315967","-0.005641815","16","PC_2016_01_C3_15R.run"
"-0.005948269","-0.00542584","-0.005941776","-0.005006747","-0.003338896","-0.005751663","16.2","PC_2016_01_C3_15R.run"
"-0.006113118","-0.004980435","-0.006021866","-0.004916826","-0.003388765","-0.005578202","16.4","PC_2016_01_C3_15R.run"
"-0.005884784","-0.005460433","-0.005948349","-0.005222455","-0.003180892","-0.005768256","16.6","PC_2016_01_C3_15R.run"
"-0.005811458","-0.005346047","-0.005891123","-0.005021576","-0.003564107","-0.005788868","16.8","PC_2016_01_C3_15R.run"
"-0.006177277","-0.005111101","-0.006088949","-0.005207351","-0.003319699","-0.005642809","17","PC_2016_01_C3_15R.run"
"-0.005905112","-0.005262575","-0.005832175","-0.005036537","-0.00331046","-0.005560855","17.2","PC_2016_01_C3_15R.run"
"-0.00617424","-0.005305746","-0.00600433","-0.005194722","-0.003261694","-0.005680426","17.4","PC_2016_01_C3_15R.run"
"-0.005992246","-0.005485334","-0.005879048","-0.004929893","-0.00336786","-0.005620739","17.6","PC_2016_01_C3_15R.run"
"-0.006108435","-0.00524226","-0.005945442","-0.005057578","-0.003283584","-0.005740178","17.8","PC_2016_01_C3_15R.run"
"-0.005939381","-0.005212326","-0.006173572","-0.005233278","-0.00351342","-0.005653425","18","PC_2016_01_C3_15R.run"
"-0.006023304","-0.005273792","-0.005847043","-0.004950872","-0.003190411","-0.005671367","18.2","PC_2016_01_C3_15R.run"
"-0.005965034","-0.005419998","-0.005930932","-0.004989828","-0.003553749","-0.005615861","18.4","PC_2016_01_C3_15R.run"
"-0.006181319","-0.005225848","-0.005828109","-0.005114804","-0.003127397","-0.005758835","18.6","PC_2016_01_C3_15R.run"
"-0.005900995","-0.005187935","-0.006071247","-0.004989252","-0.003334434","-0.005607526","18.8","PC_2016_01_C3_15R.run"
"-0.00626256","-0.005357666","-0.005775032","-0.005107505","-0.003582266","-0.006106903","19","PC_2016_01_C3_15R.run"
"-0.005901728","-0.005060404","-0.005952646","-0.005040601","-0.003273826","-0.005145082","19.2","PC_2016_01_C3_15R.run"
"-0.006223009","-0.005535682","-0.006057465","-0.005206047","-0.003442398","-0.005965258","19.4","PC_2016_01_C3_15R.run"
"-0.006052346","-0.005155759","-0.005854098","-0.005090634","-0.003334089","-0.005648032","19.6","PC_2016_01_C3_15R.run"
"-0.006055538","-0.005415867","-0.00604939","-0.005264326","-0.003500113","-0.005630938","19.8","PC_2016_01_C3_15R.run"
"-0.006319851","-0.005066374","-0.005860577","-0.005010433","-0.003064564","-0.005685205","20","PC_2016_01_C3_15R.run"
"-0.005881642","-0.005620741","-0.006077359","-0.00507196","-0.003442219","-0.005656237","20.2","PC_2016_01_C3_15R.run"
"-0.006197662","-0.0051229","-0.005740452","-0.005235018","-0.003494262","-0.005793887","20.4","PC_2016_01_C3_15R.run"
"-0.005963816","-0.00543585","-0.005943121","-0.004947186","-0.003214105","-0.005744278","20.6","PC_2016_01_C3_15R.run"
"-0.005837478","-0.0052337","-0.006065367","-0.004984704","-0.003387536","-0.005767609","20.8","PC_2016_01_C3_15R.run"
"-0.006057873","-0.005222565","-0.005849065","-0.005224262","-0.003407342","-0.005469466","21","PC_2016_01_C3_15R.run"
"-0.005995373","-0.005539469","-0.006023056","-0.004723005","-0.003362565","-0.005901299","21.2","PC_2016_01_C3_15R.run"
"-0.006123198","-0.005143058","-0.005994888","-0.005310711","-0.003488632","-0.005425441","21.4","PC_2016_01_C3_15R.run"
"-0.006244059","-0.00536364","-0.006126999","-0.005014151","-0.003299688","-0.005650766","21.6","PC_2016_01_C3_15R.run"
"-0.005855304","-0.005454506","-0.005980783","-0.00516691","-0.00317575","-0.005833333","21.8","PC_2016_01_C3_15R.run"
"-0.005978243","-0.004874705","-0.005919178","-0.004952801","-0.003442987","-0.005826028","22","PC_2016_01_C3_15R.run"
"-0.006036687","-0.005518532","-0.005944638","-0.00505396","-0.003429151","-0.005633421","22.2","PC_2016_01_C3_15R.run"
"-0.006125729","-0.00514622","-0.006015105","-0.005097823","-0.003106758","-0.005657821","22.4","PC_2016_01_C3_15R.run"
"-0.005936092","-0.005378437","-0.005982443","-0.00532104","-0.003552298","-0.005774552","22.6","PC_2016_01_C3_15R.run"
"-0.006139505","-0.005409518","-0.006096839","-0.005215642","-0.003179658","-0.005721211","22.8","PC_2016_01_C3_15R.run"
"-0.005887302","-0.005297243","-0.005881723","-0.004977961","-0.003285665","-0.005786241","23","PC_2016_01_C3_15R.run"
"-0.006093335","-0.005167319","-0.005756213","-0.00509049","-0.003392571","-0.005485878","23.2","PC_2016_01_C3_15R.run"
"-0.006037851","-0.005615608","-0.006233308","-0.004937504","-0.003347915","-0.005678195","23.4","PC_2016_01_C3_15R.run"
"-0.006059372","-0.00491478","-0.0059415","-0.005105969","-0.003250228","-0.005834767","23.6","PC_2016_01_C3_15R.run"
"-0.005994721","-0.005438192","-0.006212644","-0.005075344","-0.003397318","-0.005830702","23.8","PC_2016_01_C3_15R.run"
"-0.006221453","-0.005233344","-0.005815208","-0.005172033","-0.003384276","-0.0056006","24","PC_2016_01_C3_15R.run"
"-0.005964014","-0.005279365","-0.005862242","-0.005081476","-0.003565517","-0.005738224","24.2","PC_2016_01_C3_15R.run"
"-0.006054782","-0.005341744","-0.006076662","-0.005154544","-0.003307511","-0.005895076","24.4","PC_2016_01_C3_15R.run"
"-0.006024271","-0.005220493","-0.005933313","-0.004802487","-0.003503324","-0.005531575","24.6","PC_2016_01_C3_15R.run"
"-0.00614629","-0.005558206","-0.00597512","-0.00519918","-0.003232449","-0.005915029","24.8","PC_2016_01_C3_15R.run"
"-0.00609589","-0.005191753","-0.006010464","-0.004970759","-0.003510938","-0.005572799","25","PC_2016_01_C3_15R.run"
"-0.006192759","-0.005252809","-0.005902964","-0.005314054","-0.003140011","-0.005824073","25.2","PC_2016_01_C3_15R.run"
"-0.0061872","-0.0052933","-0.005931287","-0.004915004","-0.00348036","-0.005647396","25.4","PC_2016_01_C3_15R.run"
"-0.0060959","-0.005163966","-0.00603437","-0.005021462","-0.003328474","-0.005726433","25.6","PC_2016_01_C3_15R.run"
"-0.005939473","-0.005330864","-0.005917045","-0.005150291","-0.003341795","-0.005563261","25.8","PC_2016_01_C3_15R.run"
"-0.006288319","-0.005412337","-0.006189626","-0.004739834","-0.003459802","-0.005515914","26","PC_2016_01_C3_15R.run"
"-0.005958405","-0.005224693","-0.005898553","-0.005097007","-0.003375347","-0.005838624","26.2","PC_2016_01_C3_15R.run"
"-0.006148101","-0.005355713","-0.005860394","-0.005389557","-0.003430976","-0.00565991","26.4","PC_2016_01_C3_15R.run"
"-0.005938152","-0.005103557","-0.005994026","-0.005049097","-0.003536349","-0.005890741","26.6","PC_2016_01_C3_15R.run"
"-0.006095074","-0.00533349","-0.005782818","-0.005143171","-0.003438959","-0.005753058","26.8","PC_2016_01_C3_15R.run"
"-0.006098446","-0.005287171","-0.006068483","-0.0052232","-0.003460749","-0.005713374","27","PC_2016_01_C3_15R.run"
"-0.006010363","-0.005267738","-0.006215695","-0.004558098","-0.003341119","-0.005754045","27.2","PC_2016_01_C3_15R.run"
"-0.006207808","-0.005243259","-0.005976564","-0.005185619","-0.00332759","-0.005530857","27.4","PC_2016_01_C3_15R.run"
"-0.006004762","-0.005458208","-0.006210932","-0.004972863","-0.003651429","-0.005727151","27.6","PC_2016_01_C3_15R.run"
"-0.006186614","-0.005076194","-0.005876732","-0.00498405","-0.003087496","-0.005649741","27.8","PC_2016_01_C3_15R.run"
"-0.005831103","-0.005279184","-0.005993293","-0.00515022","-0.003444767","-0.005620838","28","PC_2016_01_C3_15R.run"
"-0.006079568","-0.005479276","-0.005884026","-0.00492293","-0.00368152","-0.005898243","28.2","PC_2016_01_C3_15R.run"
"-0.006133776","-0.00529525","-0.005795634","-0.005171884","-0.003502092","-0.005532404","28.4","PC_2016_01_C3_15R.run"
"-0.006053706","-0.005394193","-0.005960336","-0.005085738","-0.003339515","-0.005812079","28.6","PC_2016_01_C3_15R.run"
"-0.00594205","-0.005310617","-0.006072145","-0.00498847","-0.003200781","-0.005873535","28.8","PC_2016_01_C3_15R.run"
"-0.006235702","-0.005430615","-0.005889148","-0.005030057","-0.003648988","-0.005745685","29","PC_2016_01_C3_15R.run"
"-0.005944575","-0.005375532","-0.00593857","-0.00516377","-0.003333134","-0.005560534","29.2","PC_2016_01_C3_15R.run"
"-0.006108886","-0.005124866","-0.006000361","-0.004910823","-0.003311029","-0.005606434","29.4","PC_2016_01_C3_15R.run"
"-0.005980126","-0.005266383","-0.005889289","-0.005100793","-0.003338769","-0.005657197","29.6","PC_2016_01_C3_15R.run"
"-0.005907548","-0.005117131","-0.00619938","-0.005021693","-0.003560969","-0.005796505","29.8","PC_2016_01_C3_15R.run"
"-0.006186209","-0.005614553","-0.005931573","-0.004978896","-0.003365206","-0.005500897","30","PC_2016_01_C3_15R.run"
"0.0005972732","-0.004635144","-0.005953484","-0.004989495","-0.005871734","-0.006460455","1013.9","PC_2016_01_C3_15R.run"
"-0.0003861519","-0.004344433","-0.00642385","-0.004230543","-0.006069112","-0.006140263","1014.1","PC_2016_01_C3_15R.run"
"0.02228768","-0.001249104","-0.00289628","-0.0005779721","-0.004125657","-0.005628912","1014.3","PC_2016_01_C3_15R.run"
"0.00456488","-0.003684344","-0.005543121","-0.003408737","-0.005158867","-0.006404423","1014.5","PC_2016_01_C3_15R.run"
"0.001069936","-0.004246739","-0.005752209","-0.003183774","-0.005534939","-0.006234063","1014.7","PC_2016_01_C3_15R.run"
"0.005536542","-0.002592995","-0.005125612","-0.001162267","-0.004865785","-0.006057402","1014.9","PC_2016_01_C3_15R.run"
"0.02220037","-0.001230758","-0.002953587","-0.0006041694","-0.003622033","-0.005637086","1015.1","PC_2016_01_C3_15R.run"
"0.02417879","-0.0007301781","-0.00262137","-0.0002051511","-0.003083264","-0.005625534","1015.3","PC_2016_01_C3_15R.run"
"0.03899237","2.802586e-05","-0.0006112871","-0.0009701269","-0.003200348","-0.005526562","1015.5","PC_2016_01_C3_15R.run"
"0.03768492","-0.0005853353","-0.000857044","-0.002542796","-0.003073344","-0.005880284","1015.7","PC_2016_01_C3_15R.run"
"0.02434292","-0.001334444","-0.00248524","-0.00176862","-0.00314201","-0.005781589","1015.9","PC_2016_01_C3_15R.run"
"0.02371681","-0.002596129","-0.002622496","-0.003700519","-0.00314553","-0.005625053","1016.1","PC_2016_01_C3_15R.run"
"0.01200267","-0.003057844","-0.004217915","-0.003313976","-0.003309949","-0.005759157","1016.3","PC_2016_01_C3_15R.run"
"0.01369897","-0.003399588","-0.003654497","-0.004558695","-0.003279462","-0.005596604","1016.5","PC_2016_01_C3_15R.run"
"0.00599741","-0.004337571","-0.004570462","-0.004307168","-0.003279119","-0.005654861","1016.7","PC_2016_01_C3_15R.run"
"0.002406692","-0.004218239","-0.00521367","-0.004937186","-0.003224028","-0.005750774","1016.9","PC_2016_01_C3_15R.run"
"0.003683458","-0.004586305","-0.004986615","-0.004643193","-0.003349556","-0.005539402","1017.1","PC_2016_01_C3_15R.run"
"-0.002512836","-0.004791388","-0.005930647","-0.004814984","-0.00345792","-0.005753827","1017.5","PC_2016_01_C3_15R.run"
"-0.003446624","-0.005180323","-0.005448815","-0.005112524","-0.003621884","-0.005588139","1017.7","PC_2016_01_C3_15R.run"
"-0.002956732","-0.004895247","-0.00563505","-0.004746685","-0.003359841","-0.005817949","1017.9","PC_2016_01_C3_15R.run"
"-0.004741613","-0.005248967","-0.005643935","-0.00540771","-0.003515847","-0.005776145","1018.1","PC_2016_01_C3_15R.run"
"-0.002377147","-0.005096351","-0.00578134","-0.004697442","-0.003472462","-0.005640968","1018.3","PC_2016_01_C3_15R.run"
"-0.005472165","-0.005170088","-0.005954864","-0.005122341","-0.003142864","-0.005859244","1018.5","PC_2016_01_C3_15R.run"
"-0.005865967","-0.005240386","-0.006289988","-0.004953242","-0.003557666","-0.005587044","1018.7","PC_2016_01_C3_15R.run"
"-0.005881931","-0.005200615","-0.00597256","-0.005025663","-0.003440175","-0.005602175","1018.9","PC_2016_01_C3_15R.run"
"-0.005808202","-0.005305993","-0.006000082","-0.005166745","-0.003312612","-0.005671751","1019.1","PC_2016_01_C3_15R.run"
"-0.005943101","-0.005371558","-0.005944644","-0.005413397","-0.003395448","-0.00578324","1019.3","PC_2016_01_C3_15R.run"
"-0.005457356","-0.005370307","-0.005757789","-0.004801829","-0.003238833","-0.005687577","1019.5","PC_2016_01_C3_15R.run"
"-0.005310677","-0.005341906","-0.006175825","-0.004956383","-0.003582133","-0.005765656","1019.7","PC_2016_01_C3_15R.run"
"-0.00597076","-0.005023815","-0.005978423","-0.005108081","-0.003243983","-0.005598214","1019.9","PC_2016_01_C3_15R.run"
"-0.00613373","-0.005199382","-0.006057207","-0.005236994","-0.003582575","-0.005787458","1020.1","PC_2016_01_C3_15R.run"
"-0.00599031","-0.005344454","-0.005958605","-0.004807987","-0.003535644","-0.005611309","1020.3","PC_2016_01_C3_15R.run"
"-0.005946016","-0.005141619","-0.005990135","-0.005176104","-0.003393506","-0.005724585","1020.5","PC_2016_01_C3_15R.run"
"-0.005991742","-0.005300216","-0.005790948","-0.004759388","-0.003112065","-0.005466534","1020.7","PC_2016_01_C3_15R.run"
"-0.006123131","-0.005404633","-0.006213859","-0.005402483","-0.003546034","-0.00585992","1020.9","PC_2016_01_C3_15R.run"
"-0.006084465","-0.005328864","-0.005697772","-0.005025328","-0.003406682","-0.005691978","1021.1","PC_2016_01_C3_15R.run"
"-0.006312579","-0.005564942","-0.006192991","-0.005069628","-0.003268841","-0.005592053","1021.3","PC_2016_01_C3_15R.run"
"-0.005786017","-0.005221012","-0.006215299","-0.005000967","-0.003319325","-0.005643941","1021.5","PC_2016_01_C3_15R.run"
"-0.006126293","-0.005260841","-0.005838559","-0.004921718","-0.003697559","-0.005704994","1021.7","PC_2016_01_C3_15R.run"
"-0.006154281","-0.005181804","-0.005986161","-0.005457511","-0.00336025","-0.005730559","1021.9","PC_2016_01_C3_15R.run"
"-0.004075172","-0.005154716","-0.005840649","-0.0047851","-0.003408943","-0.005577918","1022.2","PC_2016_01_C3_15R.run"
"-0.006102239","-0.005427682","-0.006174991","-0.004947041","-0.003494995","-0.005763211","1022.3","PC_2016_01_C3_15R.run"
"-0.006139403","-0.005392089","-0.006106165","-0.00497981","-0.003430419","-0.005850105","1022.5","PC_2016_01_C3_15R.run"
"-0.005799138","-0.005132609","-0.00569723","-0.004994599","-0.003241697","-0.005766491","1022.7","PC_2016_01_C3_15R.run"
"-0.006168046","-0.005468358","-0.006072672","-0.005429457","-0.003498955","-0.005732642","1022.9","PC_2016_01_C3_15R.run"
"-0.005983897","-0.005210541","-0.005921839","-0.004920431","-0.003414573","-0.005468416","1023.1","PC_2016_01_C3_15R.run"
"-0.006273226","-0.005729345","-0.006146565","-0.005206561","-0.003347318","-0.005834513","1023.3","PC_2016_01_C3_15R.run"
"-0.006016664","-0.005175373","-0.006043317","-0.005031795","-0.003419595","-0.005758639","1023.5","PC_2016_01_C3_15R.run"
"-0.006022454","-0.005298683","-0.005633956","-0.00463768","-0.003154906","-0.005454296","1023.7","PC_2016_01_C3_15R.run"
"-0.006001131","-0.005405531","-0.006075544","-0.005341272","-0.003550851","-0.005783531","1023.9","PC_2016_01_C3_15R.run"
"-0.00584865","-0.004999085","-0.006069442","-0.005037527","-0.003449017","-0.005757441","1024.1","PC_2016_01_C3_15R.run"
"-0.006015348","-0.005392939","-0.005820862","-0.004823875","-0.003238581","-0.00566087","1024.3","PC_2016_01_C3_15R.run"
"-0.00618153","-0.005401947","-0.006077542","-0.005372317","-0.003602771","-0.0058612","1024.5","PC_2016_01_C3_15R.run"
"-0.005788209","-0.005400777","-0.006102378","-0.004682765","-0.003387076","-0.005648525","1024.7","PC_2016_01_C3_15R.run"
"-0.005800866","-0.005008905","-0.005759484","-0.005107778","-0.003478985","-0.005521761","1024.9","PC_2016_01_C3_15R.run"
"-0.005697365","-0.005112232","-0.005945902","-0.005197914","-0.003441553","-0.005871863","1025.1","PC_2016_01_C3_15R.run"
"-0.006015282","-0.005608918","-0.006220627","-0.005132427","-0.003542845","-0.005618235","1025.3","PC_2016_01_C3_15R.run"
"-0.006109533","-0.005121556","-0.005775947","-0.00475695","-0.003298305","-0.005729444","1025.5","PC_2016_01_C3_15R.run"
"-0.005888368","-0.005456363","-0.006058924","-0.005199254","-0.003398505","-0.005504515","1026.6","PC_2016_01_C3_15R.run"
"-0.005795057","-0.00526761","-0.00587967","-0.005026648","-0.003192006","-0.005705733","1026.7","PC_2016_01_C3_15R.run"
"-0.00595889","-0.005520812","-0.00591182","-0.005061958","-0.003237683","-0.00567173","1026.9","PC_2016_01_C3_15R.run"
"-0.006237436","-0.005204143","-0.006022277","-0.005104277","-0.003682891","-0.005714653","1027","PC_2016_01_C3_15R.run"
"-0.005977633","-0.005285349","-0.006223088","-0.004915088","-0.003210207","-0.005577634","1027.1","PC_2016_01_C3_15R.run"
"-0.006198008","-0.005400889","-0.006033763","-0.005185657","-0.003588153","-0.005869887","1027.3","PC_2016_01_C3_15R.run"
"-0.006334923","-0.005182343","-0.00600684","-0.00492046","-0.003579292","-0.00561077","1027.5","PC_2016_01_C3_15R.run"
"-0.005975931","-0.005517904","-0.006058587","-0.005053647","-0.003209548","-0.005681131","1027.7","PC_2016_01_C3_15R.run"
"-0.005979486","-0.005255534","-0.005928944","-0.005063358","-0.003452959","-0.005621591","1027.9","PC_2016_01_C3_15R.run"
"-0.005982711","-0.005414011","-0.005998225","-0.005148769","-0.003538834","-0.005620111","1028.1","PC_2016_01_C3_15R.run"
"-0.006241891","-0.005489992","-0.006062978","-0.005268525","-0.003520739","-0.005824344","1.1","PC_2016_01_C4_16R.run"
"-0.006090631","-0.005224606","-0.005933639","-0.004981762","-0.003378351","-0.005704903","1.2","PC_2016_01_C4_16R.run"
"-0.006307647","-0.005207925","-0.006174467","-0.005007704","-0.003424153","-0.005524948","1.5","PC_2016_01_C4_16R.run"
"-0.006036228","-0.005006204","-0.005830737","-0.005234322","-0.003534268","-0.005838992","1.6","PC_2016_01_C4_16R.run"
"-0.006045029","-0.005396988","-0.006286526","-0.004938735","-0.003234279","-0.00563836","1.8","PC_2016_01_C4_16R.run"
"-0.006044442","-0.005519621","-0.005751291","-0.004690324","-0.003526274","-0.005703134","2","PC_2016_01_C4_16R.run"
"-0.006200823","-0.005293783","-0.006073853","-0.005079709","-0.003249194","-0.005638562","2.2","PC_2016_01_C4_16R.run"
"-0.005863476","-0.005331707","-0.005944168","-0.005186388","-0.003525243","-0.005800427","2.4","PC_2016_01_C4_16R.run"
"-0.006156378","-0.005063537","-0.005845957","-0.004975685","-0.003558052","-0.005753933","2.6","PC_2016_01_C4_16R.run"
"-0.005897415","-0.005502506","-0.006049039","-0.004884669","-0.003352629","-0.005478493","2.8","PC_2016_01_C4_16R.run"
"-0.006100255","-0.005215567","-0.005840929","-0.005131711","-0.003461411","-0.005766787","3","PC_2016_01_C4_16R.run"
"-0.006092724","-0.005312724","-0.006014155","-0.005311957","-0.003570311","-0.005813409","3.2","PC_2016_01_C4_16R.run"
"-0.006125399","-0.00515463","-0.006058581","-0.004928481","-0.003441621","-0.005705828","3.4","PC_2016_01_C4_16R.run"
"-0.006175944","-0.005503634","-0.005961774","-0.004992813","-0.0033243","-0.005554397","3.6","PC_2016_01_C4_16R.run"
"-0.006109057","-0.005219175","-0.006261861","-0.005461665","-0.003490674","-0.005868789","3.8","PC_2016_01_C4_16R.run"
"-0.005816451","-0.005322328","-0.005961004","-0.005114999","-0.003446343","-0.005824375","10","PC_2016_01_C4_16R.run"
"-0.006040337","-0.005205801","-0.006134546","-0.004834958","-0.003296729","-0.005589795","10.2","PC_2016_01_C4_16R.run"
"-0.005949329","-0.005410377","-0.006037817","-0.005117627","-0.003630378","-0.005912571","10.4","PC_2016_01_C4_16R.run"
"-0.006173365","-0.004999563","-0.005914868","-0.005076037","-0.003214867","-0.005721574","10.6","PC_2016_01_C4_16R.run"
"-0.006074509","-0.005187179","-0.006066265","-0.00514","-0.003467836","-0.005635563","10.8","PC_2016_01_C4_16R.run"
"-0.005748602","-0.005513065","-0.005812631","-0.005113043","-0.003403428","-0.005896286","11","PC_2016_01_C4_16R.run"
"-0.006187743","-0.005104189","-0.006075776","-0.004962776","-0.003237749","-0.005578627","11.2","PC_2016_01_C4_16R.run"
"-0.006130275","-0.005414355","-0.00590494","-0.005180408","-0.003282276","-0.00552345","11.4","PC_2016_01_C4_16R.run"
